seqnames,start,end 
chr1,161068856,161069597
chr1,161096864,161097650
chr1,161097852,161099033
chr1,161101139,161101532
chr1,161117255,161120117
chr1,161130919,161133849
chr1,161153348,161154460
chr1,161158650,161160044
chr1,161164634,161167148
chr1,161172379,161174003
chr1,161176712,161178302
chr1,161185536,161186641
chr1,161197510,161203439
chr1,161206044,161208815
chr1,161214504,161214971
chr1,161216700,161217465
chr1,161225137,161225867
chr1,161225983,161227687
chr1,16125840,16129606
chr1,161305848,161306511
chr1,161307080,161307501
chr1,16130760,16131820
chr1,161313601,161315465
chr1,16138507,16140001
chr1,161389337,161390049
chr1,161390202,161390832
chr1,1613914,1617106
chr1,161398518,161400762
chr1,16140086,16142552
chr1,16143285,16147972
chr1,161440429,161440804
chr1,16150459,16157260
chr1,161513551,161514151
chr1,161523989,161524555
chr1,161530429,161531698
chr1,161532335,161533025
chr1,161612538,161613151
chr1,16164833,16165642
chr1,161706104,161706533
chr1,161725862,161728012
chr1,161739666,161739944
chr1,161749355,161750623
chr1,16175304,16177290
chr1,161764811,161766963
chr1,16180980,16183019
chr1,1619175,1621659
chr1,161961767,161963165
chr1,161973937,161975150
chr1,162003024,162003641
chr1,162010855,162012603
chr1,16205698,16207751
chr1,162069290,162070190
chr1,162131174,162132201
chr1,16216496,16217430
chr1,1621737,1622197
chr1,16217518,16218330
chr1,162193384,162194673
chr1,162278881,162280140
chr1,162283524,162286215
chr1,162334933,162335810
chr1,16236032,16237879
chr1,1624470,1626343
chr1,16246943,16251887
chr1,162497058,162498857
chr1,162541281,162542584
chr1,162551635,162552422
chr1,162559722,162562656
chr1,162629878,162631074
chr1,162631238,162634252
chr1,16265907,16266712
chr1,16266869,16267498
chr1,162676709,162677570
chr1,162678056,162679118
chr1,162681079,162682064
chr1,162687564,162689798
chr1,162690006,162690962
chr1,162691072,162691986
chr1,162694194,162694724
chr1,162695255,162697496
chr1,162697651,162698010
chr1,162705076,162705475
chr1,162709750,162710562
chr1,162732551,162733572
chr1,162789957,162790593
chr1,162790764,162791101
chr1,162861143,162861761
chr1,162899174,162900252
chr1,162904175,162904701
chr1,16293353,16294369
chr1,1630588,1632065
chr1,163168474,163168808
chr1,163177864,163178395
chr1,163181202,163181764
chr1,163210746,163211768
chr1,163212097,163212750
chr1,163231128,163231499
chr1,163271039,163271459
chr1,163321325,163321845
chr1,16340025,16341724
chr1,16351156,16353288
chr1,16366609,16368714
chr1,16374985,16376585
chr1,16385415,16386441
chr1,16386537,16387846
chr1,163875741,163876670
chr1,163897214,163897576
chr1,16432985,16433854
chr1,16440289,16441473
chr1,16454665,16455481
chr1,164558072,164562003
chr1,164562959,164564738
chr1,164575796,164577814
chr1,164587273,164588169
chr1,164588468,164589677
chr1,164602607,164603403
chr1,164607985,164608463
chr1,164609305,164609895
chr1,164609975,164611309
chr1,164612067,164612631
chr1,164621487,164623536
chr1,164637295,164640219
chr1,164640662,164641926
chr1,164703684,164704131
chr1,164706461,164707356
chr1,164707451,164708159
chr1,164712104,164713510
chr1,164747623,164749552
chr1,164753418,164754767
chr1,164759486,164759911
chr1,164766930,164767663
chr1,164770975,164771989
chr1,164772225,164773187
chr1,164779292,164779835
chr1,164780025,164781952
chr1,164783756,164784530
chr1,164785201,164786638
chr1,164822920,164825408
chr1,164835839,164836803
chr1,164855929,164856931
chr1,164911988,164912411
chr1,16498130,16500175
chr1,165011191,165011895
chr1,16513545,16515027
chr1,165375576,165377269
chr1,165424248,165426153
chr1,165444335,165445457
chr1,165452275,165453548
chr1,165530674,165531721
chr1,165539360,165540528
chr1,165543446,165544597
chr1,165598370,165598786
chr1,165630318,165633252
chr1,165633944,165634668
chr1,165636880,165638552
chr1,165645801,165646657
chr1,165697321,165699155
chr1,165738108,165738723
chr1,165768273,165769622
chr1,165827039,165829573
chr1,1658694,1660041
chr1,165910639,165911832
chr1,16612172,16614115
chr1,166166485,166167904
chr1,166305208,166305952
chr1,166307181,166309210
chr1,166378917,166379573
chr1,16644146,16645543
chr1,166605333,166606049
chr1,166609828,166610801
chr1,166838227,166842294
chr1,166842382,166845181
chr1,166858826,166859207
chr1,166875600,166876347
chr1,1668869,1670455
chr1,166920614,166921321
chr1,166925267,166925880
chr1,166951812,166952725
chr1,166975548,166976173
chr1,167092410,167092755
chr1,167092853,167094945
chr1,167104548,167105099
chr1,167219993,167220573
chr1,167220844,167223795
chr1,167297252,167297953
chr1,167454491,167456891
chr1,167550817,167551203
chr1,167553065,167554342
chr1,167601316,167602589
chr1,167616396,167618606
chr1,167627461,167632624
chr1,167633928,167634498
chr1,167634577,167636382
chr1,167648265,167651920
chr1,167652059,167652855
chr1,167652953,167656446
chr1,167659101,167659776
chr1,167660372,167660906
chr1,167660991,167665669
chr1,167665888,167667519
chr1,167668755,167670997
chr1,167680033,167682607
chr1,167682707,167687009
chr1,167687230,167687958
chr1,167696813,167698497
chr1,167713442,167715604
chr1,167720802,167722612
chr1,1677416,1678789
chr1,167794396,167797816
chr1,167819708,167820566
chr1,167921793,167922657
chr1,167933578,167938245
chr1,168053538,168054157
chr1,168079675,168081362
chr1,168081440,168082081
chr1,168084063,168085775
chr1,168120888,168121298
chr1,168136337,168136897
chr1,168137092,168138013
chr1,168178135,168179839
chr1,168225575,168227268
chr1,168228550,168228963
chr1,168243316,168244752
chr1,168427656,168430245
chr1,168613084,168614379
chr1,168621592,168622277
chr1,168636296,168637552
chr1,168708776,168710404
chr1,168717909,168718824
chr1,168728633,168729169
chr1,168734548,168734919
chr1,168737317,168738185
chr1,168767760,168768625
chr1,168773816,168774775
chr1,168834143,168834823
chr1,168864055,168864618
chr1,168880031,168880958
chr1,16888635,16890398
chr1,168893464,168893918
chr1,168920242,168920986
chr1,168921081,168921746
chr1,168945738,168946601
chr1,16895209,16897219
chr1,16903149,16906274
chr1,169102825,169104098
chr1,169104539,169114348
chr1,169115554,169116189
chr1,169116290,169116847
chr1,169117465,169118467
chr1,16913526,16913976
chr1,16914095,16915338
chr1,1692305,1693353
chr1,169367155,169368691
chr1,169482620,169488136
chr1,169511648,169512234
chr1,169575933,169577544
chr1,169584588,169587123
chr1,16978680,16979859
chr1,169794072,169795440
chr1,169892648,169894961
chr1,170073757,170074640
chr1,170074722,170075520
chr1,17010394,17011947
chr1,170145514,170147338
chr1,170162725,170163089
chr1,170200174,170201263
chr1,170213955,170214583
chr1,170273237,170275029
chr1,170354221,170354839
chr1,170414651,170415039
chr1,170415232,170415885
chr1,17052977,17054816
chr1,170531241,170532861
chr1,170536915,170537708
chr1,170562276,170563817
chr1,170564323,170565787
chr1,170662168,170665867
chr1,170692977,170694168
chr1,170696508,170697445
chr1,170698310,170699329
chr1,170729768,170730571
chr1,170864710,170865197
chr1,171081623,171082251
chr1,171109751,171112107
chr1,171122415,171123816
chr1,171138217,171144329
chr1,171185112,171188858
chr1,171210306,171210672
chr1,171220253,171222048
chr1,171313080,171313983
chr1,171314106,171314564
chr1,171421634,171422368
chr1,171434948,171435496
chr1,171484495,171486779
chr1,171644877,171646858
chr1,171653878,171656240
chr1,171663416,171664689
chr1,171666140,171667008
chr1,171674870,171675418
chr1,171715557,171715922
chr1,171716659,171717765
chr1,171741235,171744015
chr1,171780546,171781439
chr1,171781578,171782336
chr1,171840747,171841937
chr1,171913705,171914215
chr1,171967003,171967329
chr1,172136390,172137272
chr1,172140022,172140662
chr1,172140796,172143061
chr1,172143144,172146118
chr1,172167924,172168946
chr1,172180268,172182801
chr1,172321218,172322803
chr1,172343766,172344635
chr1,172357820,172360081
chr1,172393798,172394084
chr1,172394310,172394731
chr1,172397697,172399582
chr1,1724018,1725225
chr1,172443657,172444167
chr1,172452139,172453421
chr1,172531540,172534323
chr1,172657600,172658254
chr1,172826263,172826990
chr1,172934200,172934979
chr1,173122711,173123944
chr1,173189816,173191331
chr1,173330823,173331682
chr1,173428864,173431443
chr1,173475342,173475727
chr1,173475842,173477164
chr1,173477268,173479976
chr1,173603250,173603828
chr1,173714366,173715948
chr1,173823891,173825570
chr1,173853288,173853915
chr1,173867060,173870949
chr1,174005322,174006252
chr1,174020406,174023982
chr1,174158411,174162136
chr1,174164415,174167841
chr1,174169137,174170804
chr1,17419521,17420013
chr1,174197098,174197820
chr1,174203843,174207768
chr1,174218065,174218369
chr1,17423298,17424571
chr1,174243560,174243873
chr1,174337224,174337804
chr1,174352736,174353738
chr1,17437233,17439693
chr1,174519473,174520452
chr1,1745624,1746677
chr1,174659744,174660959
chr1,174714327,174714923
chr1,174891768,174892258
chr1,174892338,174892960
chr1,174954605,174954948
chr1,174963881,174966261
chr1,174989969,174991008
chr1,174998585,175000596
chr1,175023018,175024129
chr1,175071581,175072675
chr1,175128553,175130264
chr1,175130539,175131563
chr1,175191723,175194091
chr1,175200017,175202353
chr1,175220569,175221901
chr1,175266957,175267648
chr1,175268006,175269198
chr1,175278674,175278972
chr1,17531307,17533186
chr1,175318020,175318960
chr1,175319390,175320435
chr1,17538170,17539671
chr1,17539841,17540894
chr1,17551369,17552311
chr1,17559949,17562949
chr1,17564021,17565851
chr1,17567616,17570534
chr1,17586862,17588862
chr1,17588952,17589624
chr1,1759132,1759442
chr1,17593446,17594993
chr1,17599598,17600237
chr1,17605218,17607000
chr1,17617173,17619850
chr1,176205332,176208080
chr1,17623692,17625185
chr1,17628110,17628655
chr1,17629480,17630874
chr1,17631673,17632038
chr1,176655406,176658181
chr1,176690577,176695258
chr1,176801430,176802175
chr1,176989399,176990054
chr1,177274582,177275042
chr1,1776794,1778971
chr1,177996677,177997041
chr1,177997214,177997931
chr1,177998112,178000026
chr1,1780205,1781060
chr1,178028902,178030656
chr1,178033768,178035978
chr1,178036627,178038653
chr1,178051197,178051899
chr1,178052092,178053997
chr1,178054557,178060853
chr1,178060997,178061933
chr1,178085863,178087044
chr1,178092977,178101343
chr1,178174211,178175250
chr1,1782143,1783654
chr1,178267600,178268787
chr1,178340160,178340803
chr1,178340904,178346012
chr1,178536239,178537998
chr1,178541894,178543681
chr1,178593140,178594917
chr1,178652056,178652483
chr1,178724694,178726842
chr1,17874513,17875155
chr1,17875250,17875937
chr1,1788251,1788970
chr1,178871229,178871534
chr1,17890802,17893120
chr1,178931146,178934019
chr1,178934407,178934863
chr1,178937409,178940414
chr1,178953412,178953939
chr1,179016826,179017769
chr1,179026103,179027202
chr1,179030002,179030736
chr1,179034490,179034893
chr1,179047428,179048590
chr1,179081373,179082718
chr1,179090046,179092747
chr1,179129329,179130477
chr1,179190526,179191503
chr1,179229186,179230151
chr1,179293138,179294796
chr1,17930483,17931519
chr1,179365304,179366552
chr1,179814670,179818888
chr1,179824439,179825358
chr1,179825463,179826325
chr1,179877226,179878207
chr1,179880662,179883739
chr1,179953595,179955817
chr1,179968772,179970866
chr1,179978227,179978888
chr1,180117008,180117893
chr1,180153948,180155381
chr1,180165827,180168757
chr1,180173590,180174629
chr1,180175234,180176446
chr1,180502025,180503656
chr1,180519382,180520262
chr1,180529846,180530604
chr1,180530793,180531333
chr1,180538948,180543105
chr1,180544032,180544650
chr1,180546652,180547977
chr1,180560035,180561690
chr1,180561826,180563828
chr1,180564710,180567480
chr1,180592994,180594061
chr1,180602711,180604412
chr1,180610951,180612755
chr1,180631248,180631853
chr1,180631996,180633103
chr1,180639792,180641363
chr1,1806689,1807386
chr1,180854314,180854844
chr1,180911759,180913946
chr1,180925567,180928739
chr1,180953904,180954658
chr1,181021483,181023017
chr1,181023160,181023562
chr1,181032833,181034536
chr1,181088160,181091462
chr1,181094200,181097165
chr1,181104452,181105333
chr1,181105524,181106425
chr1,181106542,181107672
chr1,181112392,181112713
chr1,181112864,181113503
chr1,181117297,181118107
chr1,181126638,181126964
chr1,181128456,181129520
chr1,181134839,181136266
chr1,181148244,181149428
chr1,181149518,181150088
chr1,181150179,181154441
chr1,181179364,181180656
chr1,181206563,181207548
chr1,181356676,181357012
chr1,18160016,18160565
chr1,182002276,182005281
chr1,182029077,182030505
chr1,182034879,182035733
chr1,182143540,182145781
chr1,182163186,182164358
chr1,182173622,182175012
chr1,182197074,182197806
chr1,182205742,182206932
chr1,182235939,182236784
chr1,182255059,182256318
chr1,182257698,182258082
chr1,182280140,182280493
chr1,182289969,182290992
chr1,182291284,182292116
chr1,182301156,182301586
chr1,182348784,182349712
chr1,182362325,182363720
chr1,182389365,182392825
chr1,182394926,182395304
chr1,182588460,182590103
chr1,182601039,182601357
chr1,182601691,182602238
chr1,182603062,182604460
chr1,182614084,182616106
chr1,182618012,182618700
chr1,182622839,182623886
chr1,182676494,182677521
chr1,182699014,182699455
chr1,182699557,182700543
chr1,182789221,182790058
chr1,182838782,182840580
chr1,182962731,182963262
chr1,183002336,183004114
chr1,183021568,183025758
chr1,183026675,183027256
chr1,183039718,183041081
chr1,183073572,183073995
chr1,183097302,183097743
chr1,183125812,183126563
chr1,183139164,183140058
chr1,183179984,183181637
chr1,183218108,183218447
chr1,183218557,183219280
chr1,183233987,183235706
chr1,183238905,183239942
chr1,183240205,183244622
chr1,183245325,183246289
chr1,183280882,183283928
chr1,183285543,183290063
chr1,183303083,183304901
chr1,183305119,183305487
chr1,183305779,183306763
chr1,183307724,183308218
chr1,183317205,183319051
chr1,183327465,183328309
chr1,183348788,183349982
chr1,1833841,1834595
chr1,183407089,183408182
chr1,183469788,183473029
chr1,183490830,183491398
chr1,183575401,183576675
chr1,183576918,183579297
chr1,183589678,183590506
chr1,183590662,183591299
chr1,183608385,183610877
chr1,183632547,183633242
chr1,183633517,183634495
chr1,183634634,183637374
chr1,183638216,183638798
chr1,183639440,183641220
chr1,183652204,183654630
chr1,183711784,183712907
chr1,183723436,183724882
chr1,183734504,183735675
chr1,183784132,183784973
chr1,183804458,183805935
chr1,183817446,183818003
chr1,183821336,183822131
chr1,183842365,183843488
chr1,183843677,183844193
chr1,183870342,183873855
chr1,183876228,183877831
chr1,183881212,183882364
chr1,183893458,183893946
chr1,183945543,183946189
chr1,183952419,183953076
chr1,183953194,183953687
chr1,183956537,183957277
chr1,183958316,183958922
chr1,183959270,183960591
chr1,184022173,184022845
chr1,184022986,184023531
chr1,184036112,184038101
chr1,184051044,184052530
chr1,184074842,184075429
chr1,184152310,184153573
chr1,184193060,184194017
chr1,184257911,184259124
chr1,184283793,184284911
chr1,184295114,184297545
chr1,184298319,184298872
